name,description,price,location,url,page
iphone 13,iPhone 13,"EGP 26,000","Seyouf, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206126909.html,10
iphone 13,iPhone 13 pro,"EGP 28,000","Helwan, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206126845.html,10
iphone 13,iphone 13,"EGP 17,500","Ismailia City, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206126144.html,10
iphone 13,iPhone 13 for sell,"EGP 22,500","Aswan City, Aswan•",https://www.dubizzle.com.eg/en/ad/iphone-13-for-sell-ID206125929.html,10
iphone 13,iphone 13pro,"EGP 33,000
Negotiable","Haram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-ID206125320.html,10
iphone 13,iPhone 13pink,"EGP 23,000","Miami, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13pink-ID206124845.html,10
iphone 13,iphone 13,"EGP 31,500","6th of October, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206124749.html,10
iphone 13,iphone 13 128 95%,"EGP 23,500
Negotiable","Banha, Qalyubia•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-95-ID206124732.html,10
iphone 13,iphone 13 midnight 128 GB new,"EGP 32,000","Sidi Beshr, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-midnight-128-gb-new-ID206124234.html,10
iphone 13,For sale : iphone 13 pro - 265 GB,"EGP 34,000","Zahraa Al Maadi, Cairo•",https://www.dubizzle.com.eg/en/ad/for-sale-iphone-13-pro-265-gb-ID206124153.html,10
iphone 13,iPhone 13,"EGP 20,000
Negotiable","Dokki, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206124087.html,10
iphone 13,ايفون 13 برو ماكس iPhone 13 pro max,"EGP 50,000
Negotiable","El Maadi, Maadi•",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%8A%D9%81%D9%88%D9%86-13-%D8%A8%D8%B1%D9%88-%D9%85%D8%A7%D9%83%D8%B3-iphone-13-pro-max-ID206123694.html,10
iphone 13,iphone 13,"EGP 25,000","Tanta, Gharbia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206123659.html,10
iphone 13,iPhone 13 128G - Zero Tax - 2 years warranty,"EGP 30,000","Sheraton, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128g-zero-tax-2-years-warranty-ID206123165.html,10
iphone 13,iphone 13 pro max 256GB,"EGP 28,000
Negotiable","Heliopolis, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256gb-ID206122714.html,10
iphone 13,iPhone 13pro max,"EGP 36,000","Shubra, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-max-ID206122499.html,10
iphone 13,iphone 13 pro max 256G ايفون ١٣ بروماكس ٢٥٦ج بحالة ممتازة,"EGP 37,000","Mandara, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256g-%D8%A7%D9%8A%D9%81%D9%88%D9%86-%D9%A1%D9%A3-%D8%A8%D8%B1%D9%88%D9%85%D8%A7%D9%83%D8%B3-%D9%A2%D9%A5%D9%A6%D8%AC-%D8%A8%D8%AD%D8%A7%D9%84%D8%A9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9-ID206121503.html,10
iphone 13,iphone 13 pro 256,"EGP 30,000
Negotiable","Ain Shams, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-256-ID206121380.html,10
iphone 13,iPhone 13,"EGP 22,500","Shubra, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206121293.html,10
iphone 13,iPhone 13,"EGP 28,850","Helwan, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206120419.html,10
iphone 13,IPhone 13,"EGP 23,000","Suez District, Suez•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206119623.html,10
iphone 13,iPhone 13 pro max,"EGP 37,500","Town Valley, Maryotaya•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206119556.html,10
iphone 13,iPhone 13 Pro,"EGP 28,500
Negotiable","15 May City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206119533.html,11
iphone 13,iPhone 13 mini,"EGP 16,500","Sayeda Zeinab, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-mini-ID206118802.html,11
iphone 13,IPhone 13,"EGP 25,000","Shebin al-Koum, Monufia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206118746.html,11
iphone 13,معفي ضريبه iphone 13promax,"EGP 25,000","Zagazig, Sharqia•",https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B9%D9%81%D9%8A-%D8%B6%D8%B1%D9%8A%D8%A8%D9%87-iphone-13promax-ID206118397.html,11
iphone 13,‏iPhone 13 Pro Max,"EGP 40,000","Badr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206118352.html,11
iphone 13,‏‏iPhone 13 Pro max برجاء قراءة الإعلان قبل الاتصال,"EGP 32,000","GCR Golf City, Obour City•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-%D8%A8%D8%B1%D8%AC%D8%A7%D8%A1-%D9%82%D8%B1%D8%A7%D8%A1%D8%A9-%D8%A7%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D9%82%D8%A8%D9%84-%D8%A7%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-ID206117851.html,11
iphone 13,iphone 13 99 % نسخه شرق اوسط لسه ف الضمان,"EGP 29,000
Negotiable","Glim, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-99-%D9%86%D8%B3%D8%AE%D9%87-%D8%B4%D8%B1%D9%82-%D8%A7%D9%88%D8%B3%D8%B7-%D9%84%D8%B3%D9%87-%D9%81-%D8%A7%D9%84%D8%B6%D9%85%D8%A7%D9%86-ID205449406.html,11
iphone 13,IPHONE 13 128,"EGP 25,000","New Obour City, Obour City•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-ID206117721.html,11
iphone 13,iphone 13 promax,"EGP 40,000","Hurghada, Red Sea•",https://www.dubizzle.com.eg/en/ad/iphone-13-promax-ID206117699.html,11
iphone 13,iphone 13,"EGP 28,500","Ismailia City, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206117594.html,11
iphone 13,iPhone 13,"EGP 24,000","Shebin al-Koum, Monufia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206117566.html,11
iphone 13,iPhone 13 pro max,"EGP 35,000","Shubra, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206116058.html,11
iphone 13,iPhone 13 pro max 256,"EGP 39,500","Shubra al-Khaimah, Qalyubia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-ID206115802.html,11
iphone 13,iphone 13,"EGP 20,000
Negotiable","El Maadi, Maadi•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206115343.html,11
iphone 13,iPhone 13 • 128GB • بطارية 98% • حالة زيرو بالكامل,"EGP 26,999","Ain Shams, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128gb-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D8%A9-98-%D8%AD%D8%A7%D9%84%D8%A9-%D8%B2%D9%8A%D8%B1%D9%88-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-ID206114350.html,11
iphone 13,iphone 13,"EGP 21,500","6th of October, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206114126.html,11
iphone 13,مطلوب iPhone 13 pro او pro max,"EGP 27,000","5th Settlement, New Cairo•",https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B7%D9%84%D9%88%D8%A8-iphone-13-pro-%D8%A7%D9%88-pro-max-ID206113708.html,11
iphone 13,للبيع IPHONE 13 _ 128 GB,"EGP 23,500","El Maadi, Maadi•",https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-iphone-13-_-128-gb-ID204038693.html,11
iphone 13,iphone 13 pro max,"EGP 38,000","Granda Life, Shorouk City•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206113032.html,11
iphone 13,iPhone 13,"EGP 17,500","Zagazig, Sharqia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206112996.html,11
iphone 13,iphone 13 promax for sale بدون ضريبة,"EGP 30,000
Negotiable","Gesr Al Suez, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-promax-for-sale-%D8%A8%D8%AF%D9%88%D9%86-%D8%B6%D8%B1%D9%8A%D8%A8%D8%A9-ID206112864.html,11
iphone 13,iPhone 13pro max,"EGP 40,000","Damietta City, Damietta•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-max-ID206111819.html,11
iphone 13,iphone13pro,"EGP 31,000","Abu Talat, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone13pro-ID206111791.html,11
iphone 13,iphone 13,"EGP 28,000","Salam City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206111447.html,11
iphone 13,iPhone 13 TradeLine,"EGP 30,500","Mahalla al-Kobra, Gharbia•",https://www.dubizzle.com.eg/en/ad/iphone-13-tradeline-ID206110559.html,11
iphone 13,iPhone 13 Pro Max,"EGP 39,000","Fayoum City, Fayoum•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205823941.html,11
iphone 13,مطلوب IPhone 13 Pro وايفون 13Pro Max نشترى باعلا سعر متميزين بالجديه,Not Available,"Almazah, Cairo•",https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B7%D9%84%D9%88%D8%A8-iphone-13-pro-%D9%88%D8%A7%D9%8A%D9%81%D9%88%D9%86-13pro-max-%D9%86%D8%B4%D8%AA%D8%B1%D9%89-%D8%A8%D8%A7%D8%B9%D9%84%D8%A7-%D8%B3%D8%B9%D8%B1-%D9%85%D8%AA%D9%85%D9%8A%D8%B2%D9%8A%D9%86-%D8%A8%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D9%87-ID193169677.html,11
iphone 13,iPhone 13 بحاله ممتازه,"EGP 26,500","Abasiya, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%A8%D8%AD%D8%A7%D9%84%D9%87-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D9%87-ID205776454.html,11
iphone 13,iPhone 13 Pro Max 265GB,"EGP 35,000","Suez District, Suez•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-265gb-ID206109383.html,11
iphone 13,iPhone 13 أبيض 128 جيجا – حالة ممتازة وبسعر مغري,"EGP 18,000","Ramses + Ramses Extension, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%A3%D8%A8%D9%8A%D8%B6-128-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%AD%D8%A7%D9%84%D8%A9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9-%D9%88%D8%A8%D8%B3%D8%B9%D8%B1-%D9%85%D8%BA%D8%B1%D9%8A-ID206109319.html,11
iphone 13,iPhone 13,"EGP 26,500","Abu Kabir, Sharqia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206109274.html,11
iphone 13,iPhone 13 أزرق 128 جيجا – حالة ممتازة وبسعر مميز,"EGP 20,000","Ramses + Ramses Extension, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%A3%D8%B2%D8%B1%D9%82-128-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%AD%D8%A7%D9%84%D8%A9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9-%D9%88%D8%A8%D8%B3%D8%B9%D8%B1-%D9%85%D9%85%D9%8A%D8%B2-ID206109200.html,11
iphone 13,Iphone 13 pink,"EGP 26,500","Miami, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pink-ID206109115.html,11
iphone 13,iphone 13 ايفون ١٣,"EGP 22,000","Shebin al-Koum, Monufia•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%A7%D9%8A%D9%81%D9%88%D9%86-%D9%A1%D9%A3-ID206108845.html,11
iphone 13,iPhone 13 Pro Max’s,"EGP 39,000","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-maxs-ID206108678.html,11
iphone 13,iphone 13 pro max 128,"EGP 29,000","3rd District, 6th of October•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-128-ID206108428.html,11
iphone 13,Iphone 13 Pro in good condition,"EGP 37,000","Heliopolis, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-in-good-condition-ID206108079.html,11
iphone 13,IPhone 13 pro معفي ضريبه,"EGP 34,500","Gardenia Al Shams, 6th of October•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-%D9%85%D8%B9%D9%81%D9%8A-%D8%B6%D8%B1%D9%8A%D8%A8%D9%87-ID206107991.html,11
iphone 13,iphone 13 pro,"EGP 28,000","New Cairo, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206107612.html,11
iphone 13,iphone 13pro max 256g,"EGP 38,500","Shubra, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-max-256g-ID206107458.html,11
iphone 13,iphone 13 pro max 256 dual sims ZA -FaceTim ايفون ١٣ برو ماكس ٢٥٦ اسود,"EGP 43,500","Heliopolis, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-dual-sims-za-facetim-%D8%A7%D9%8A%D9%81%D9%88%D9%86-%D9%A1%D9%A3-%D8%A8%D8%B1%D9%88-%D9%85%D8%A7%D9%83%D8%B3-%D9%A2%D9%A5%D9%A6-%D8%A7%D8%B3%D9%88%D8%AF-ID200776879.html,11
iphone 13,iphone 13 pro black edition 128gb,"EGP 32,000
Negotiable","5th Settlement, New Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-black-edition-128gb-ID206106147.html,11
iphone 13,iPhone 13 128 زيرو ضريبه,"EGP 25,999
Negotiable","New Nozha, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-%D8%B2%D9%8A%D8%B1%D9%88-%D8%B6%D8%B1%D9%8A%D8%A8%D9%87-ID206105747.html,11
iphone 13,iphone 13 83% battery,"EGP 25,000
Negotiable","5th Settlement, New Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-83-battery-ID206105735.html,11
iphone 13,Iphone 13,"EGP 29,500","12th District, Sheikh Zayed•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206105564.html,11
iphone 13,iPhone 13 pro,"EGP 29,500","Miami, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206105526.html,12
iphone 13,iphone 13,Not Available,"Ismailia City, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206105147.html,12
iphone 13,أيفون/iphone 13 زيرو بالضمان ١١ شهر! بطارية ١٠٠٪ وكل الإكسسوارات كاملة,"EGP 30,000","5th Settlement, New Cairo•",https://www.dubizzle.com.eg/en/ad/%D8%A3%D9%8A%D9%81%D9%88%D9%86iphone-13-%D8%B2%D9%8A%D8%B1%D9%88-%D8%A8%D8%A7%D9%84%D8%B6%D9%85%D8%A7%D9%86-%D9%A1%D9%A1-%D8%B4%D9%87%D8%B1-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D8%A9-%D9%A1%D9%A0%D9%A0-%D9%88%D9%83%D9%84-%D8%A7%D9%84%D8%A5%D9%83%D8%B3%D8%B3%D9%88%D8%A7%D8%B1%D8%A7%D8%AA-%D9%83%D8%A7%D9%85%D9%84%D8%A9-ID206104875.html,12
iphone 13,iphone 13 pro,"EGP 35,700","Zagazig, Sharqia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206104117.html,12
iphone 13,الجهاز متبرشم نو اكتف زيرو ضريبه شرق اوسط عربي انجليزي Iphone13 128g,"EGP 29,500","Marg, Cairo•",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%84%D8%AC%D9%87%D8%A7%D8%B2-%D9%85%D8%AA%D8%A8%D8%B1%D8%B4%D9%85-%D9%86%D9%88-%D8%A7%D9%83%D8%AA%D9%81-%D8%B2%D9%8A%D8%B1%D9%88-%D8%B6%D8%B1%D9%8A%D8%A8%D9%87-%D8%B4%D8%B1%D9%82-%D8%A7%D9%88%D8%B3%D8%B7-%D8%B9%D8%B1%D8%A8%D9%8A-%D8%A7%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A-iphone13-128g-ID206104026.html,12
iphone 13,iPhone 13 pro,"EGP 32,500","Hadayek Helwan, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206103986.html,12
iphone 13,iPhone 13 Pro Max,"EGP 27,000","Fleming, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206103909.html,12
iphone 13,Iphone 13 - Black - 128GB Battery 100%,"EGP 28,000","Telal Al Jazeera Compound, Sheikh Zayed•",https://www.dubizzle.com.eg/en/ad/iphone-13-black-128gb-battery-100-ID206103803.html,12
iphone 13,iphone 13 pro,"EGP 28,000","Gamal Abd Al-Nasser Axis, New Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206103496.html,12
iphone 13,IPhone 13 pro,"EGP 31,000","Mohandessin, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID205796925.html,12
iphone 13,iPhone 13pro,"EGP 25,000","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-ID206102861.html,12
iphone 13,iPhone 13,"EGP 21,000","El Ashgar District Compound, 6th of October•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206102811.html,12
iphone 13,IPhone 13,"EGP 30,000","Marg, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206102581.html,12
iphone 13,IPhone 13 Pro Max’s للبيع,"EGP 44,000","Heliopolis, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-maxs-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID205587783.html,12
iphone 13,iPhone 13 mini - مافيهوش خربوش,"EGP 19,000
Negotiable","Heliopolis, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-mini-%D9%85%D8%A7%D9%81%D9%8A%D9%87%D9%88%D8%B4-%D8%AE%D8%B1%D8%A8%D9%88%D8%B4-ID205523046.html,12
iphone 13,iPhone 13 zero قابل للبدل,"EGP 30,000","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-zero-%D9%82%D8%A7%D8%A8%D9%84-%D9%84%D9%84%D8%A8%D8%AF%D9%84-ID206101605.html,12
iphone 13,iPhone 13,"EGP 25,000
Negotiable","Warraq, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206101106.html,12
iphone 13,Apple- Iphone 13,"EGP 25,000
Negotiable","Mit Ghamr, Dakahlia•",https://www.dubizzle.com.eg/en/ad/apple-iphone-13-ID206100315.html,12
iphone 13,iphone 13 pro,"EGP 23,000","Mansuriyya, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID205676253.html,12
iphone 13,iphone 13 pro max,"EGP 40,000
Negotiable","Madinaty, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206037890.html,12
iphone 13,iphone 13,"EGP 23,000","Ain Shams, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206099842.html,12
iphone 13,iPhone 13,"EGP 27,500","Kafr al-Sheikh City, Kafr al-Sheikh•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206099462.html,12
iphone 13,Iphone 13 Pro 256 zero scratch,"EGP 34,000","Tanta, Gharbia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-256-zero-scratch-ID206098045.html,12
iphone 13,IPhone 13 ايفون,"EGP 24,000","Smoha, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%A7%D9%8A%D9%81%D9%88%D9%86-ID206097750.html,12
iphone 13,iPhone 13pro max,"EGP 38,000","Almazah, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-max-ID206097266.html,12
iphone 13,iPhone 13 Pro Max 256 كسر زيرو حاله نادره,"EGP 39,500","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-%D9%83%D8%B3%D8%B1-%D8%B2%D9%8A%D8%B1%D9%88-%D8%AD%D8%A7%D9%84%D9%87-%D9%86%D8%A7%D8%AF%D8%B1%D9%87-ID206096973.html,12
iphone 13,iPhone 13,"EGP 26,500","Tanta, Gharbia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206096548.html,12
iphone 13,IPhone 13,"EGP 26,000","Zawya al-Hamra, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206096166.html,12
iphone 13,iphone 13 pro max 256 GB وتربروف معاه العلبة بدون ضرايب,"EGP 37,500","Haram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-gb-%D9%88%D8%AA%D8%B1%D8%A8%D8%B1%D9%88%D9%81-%D9%85%D8%B9%D8%A7%D9%87-%D8%A7%D9%84%D8%B9%D9%84%D8%A8%D8%A9-%D8%A8%D8%AF%D9%88%D9%86-%D8%B6%D8%B1%D8%A7%D9%8A%D8%A8-ID206095607.html,12
iphone 13,iphon 13 بطاريه 99%,"EGP 21,000","Ismailia City, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphon-13-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D9%87-99-ID206094906.html,12
iphone 13,iPhone 13,"EGP 24,500
Negotiable","Ismailia City, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206094811.html,12
iphone 13,Iphone 13,"EGP 20,000","Dokki, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206093657.html,12
iphone 13,iPhone 13 neww,"EGP 23,000
Negotiable","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-neww-ID206092947.html,12
iphone 13,iphone 13promax battrey100%,"EGP 40,000","Almazah, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13promax-battrey100-ID206092585.html,12
iphone 13,iphone 13 pro 256g,"EGP 28,000","Ashgar Darna, Zahraa Al Maadi•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-256g-ID206092518.html,12
iphone 13,iphone 13 like new,"EGP 29,000
Negotiable","Helwan, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-like-new-ID206091738.html,12
iphone 13,IPhone 13 Pro Max بطاريه 83,"EGP 27,500","Asyut City, Asyut•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D9%87-83-ID206091461.html,12
iphone 13,Apple IPhone 13 Pro Max,"EGP 28,000
Negotiable","Damanhour, Beheira•",https://www.dubizzle.com.eg/en/ad/apple-iphone-13-pro-max-ID206090811.html,12
iphone 13,Iphone 13 pro max 265 GB,"EGP 37,000","Maadi, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-265-gb-ID206090363.html,12
iphone 13,iPhone 13 Pro,"EGP 24,000","Dokki, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206090006.html,12
iphone 13,iPhone 13 Pro Max,"EGP 35,000","Heliopolis, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206089789.html,12
iphone 13,iPhone 13 - ايفون 13 ميني,"EGP 18,000","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%A7%D9%8A%D9%81%D9%88%D9%86-13-%D9%85%D9%8A%D9%86%D9%8A-ID206089709.html,12
iphone 13,iphone 13,"EGP 27,000","Al Manial, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205512332.html,12
iphone 13,iPhone 13 Pro max,"EGP 39,500","New October, 6th of October•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206088637.html,12
iphone 13,iphone 13 promax,"EGP 5,000","Helwan, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-promax-ID198878663.html,12
iphone 13,Iphone 13 pro,"EGP 31,500","Zagazig, Sharqia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206088272.html,13
iphone 13,iphone 13,"EGP 25,000","Smoha, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206087438.html,13
iphone 13,iPhone 13 Pro Max,"EGP 36,500","Smoha, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206086913.html,13
iphone 13,iPhone 13 Pro Max,"EGP 38,500","Smoha, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206085985.html,13
iphone 13,iPhone 13,"EGP 29,000","5th Settlement, New Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206085401.html,13
iphone 13,iphone 13,"EGP 25,000
Negotiable","Haram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206085391.html,13
iphone 13,iPhone 13pro max 128,"EGP 33,500
Negotiable","Banha, Qalyubia•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-max-128-ID202910298.html,13
iphone 13,iPhone 13 red,"EGP 21,000","New Cairo, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-red-ID206085241.html,13
iphone 13,iPhone 13 عادى,"EGP 27,000","Faisal, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%B9%D8%A7%D8%AF%D9%89-ID206083916.html,13
iphone 13,iphone 13 pro,"EGP 32,000","Zahraa Al Maadi, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206083266.html,13
iphone 13,iPhone 13,"EGP 29,500
Negotiable","Al Waha City, Nasr City•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206082591.html,13
iphone 13,iPhone 13,"EGP 17,000","Mansura, Dakahlia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206082326.html,13
iphone 13,iPhone 13,"EGP 29,000","Hadayek Helwan, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205802704.html,13
iphone 13,iPhone 13 pro max battery 84%,"EGP 39,000","1st Settlement, New Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-battery-84-ID206082253.html,13
iphone 13,iPhone 13 Pro,"EGP 32,000","Gamaleya, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID205675284.html,13
iphone 13,Iphone 13 pro max 256 للبيع او البدل,"EGP 33,500","6th of October, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%88-%D8%A7%D9%84%D8%A8%D8%AF%D9%84-ID205781292.html,13
iphone 13,iphone 13. ضمان محلي سنتين جديد,"EGP 28,500","Mandara, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%B6%D9%85%D8%A7%D9%86-%D9%85%D8%AD%D9%84%D9%8A-%D8%B3%D9%86%D8%AA%D9%8A%D9%86-%D8%AC%D8%AF%D9%8A%D8%AF-ID206082058.html,13
iphone 13,IPhone 13 pro,"EGP 35,000","6th of October, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206081832.html,13
iphone 13,iphone 13 pink 128 gb,"EGP 30,000","Quesna, Monufia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pink-128-gb-ID206081536.html,13
iphone 13,iPhone 13,"EGP 29,000","Salam City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206080994.html,13
